id,meigara,code,uriagetuuki1,uriagetuuki2,riekituuki1,riekituuki2,epstuuki1,epstuuki2,uriageshihanki1,uriageshihanki2,uriageshihanki3,riekishihanki1,riekishihanki2,riekishihanki3,epsshihanki1,epsshihanki2,epsshihanki3
1193,ラサ工業,4022,96.0,113.02,72.72,90.53,60.56,101.06,94.84,81.23,109.23,132.95,105.69,168.32,196.31,124.11,171.3
1194,クレハ,4023,96.04,100.64,105.06,132.37,101.92,133.91,110.57,92.06,98.25,53.89,64.43,55.31,57.22,62.01,55.61
1196,神島化学工業,4026,95.48,102.76,97.78,122.16,90.85,141.17,94.4,91.88,88.95,237.37,67.06,208.75,288.66,62.99,240.87
1197,テイカ,4027,95.88,111.44,100.09,96.04,96.03,110.6,80.27,84.27,87.1,37.37,42.44,75.95,37.45,5.69,84.84
1198,石原産業,4028,94.95,98.56,54.41,113.47,27.17,252.26,102.13,93.62,94.04,59.91,-35.05,72.17,95.91,11700.0,89.31
1199,片倉チッカリン,4031,97.99,102.67,116.16,99.02,90.17,94.19,96.24,93.19,93.45,118.64,74.38,88.66,196.77,67.99,107.39
1201,日本曹達,4041,99.37,103.14,102.9,123.72,116.65,90.97,87.44,87.87,94.56,148.79,101.72,233.71,3.17,5.7,212.76
1202,東ソー,4042,91.25,104.69,77.23,80.98,71.08,87.98,96.29,84.47,81.19,129.66,76.47,-5.85,118.86,78.36,-21.89
1203,トクヤマ,4043,97.36,105.39,97.22,85.45,58.19,189.85,92.65,95.26,92.36,86.36,82.89,94.69,122.52,86.44,107.1
1204,セントラル硝子,4044,96.77,100.92,78.69,167.83,84.7,254.91,93.3,70.23,83.24,117.33,-59.65,24.41,117.41,-208.0,45.9
1206,ダイソー,4046,97.78,106.56,102.21,129.65,92.95,133.09,100.66,83.38,86.99,112.97,67.3,73.5,108.33,67.45,84.85
1207,関東電化工業,4047,97.24,107.58,81.81,104.42,76.63,107.13,96.52,91.29,89.1,77.06,45.87,45.77,72.17,40.31,24.33
1218,電気化学工業,4061,92.18,104.42,92.28,101.71,91.77,109.31,105.15,83.18,83.88,184.01,89.09,65.24,151.94,99.97,84.12
1219,イビデン,4062,101.67,96.91,194.19,60.69,342.69,28.43,118.24,111.42,88.44,220.75,276.23,144.7,226.74,713.36,158.28
1220,信越化学工業,4063,96.83,110.59,100.58,119.86,104.02,116.29,98.04,87.72,93.04,93.07,90.63,84.59,89.33,87.66,82.53
1221,日本カーバイド工業,4064,95.99,95.84,96.53,81.96,96.64,65.8,91.53,81.57,89.87,92.36,-2.8,85.93,142.43,-54.16,94.53
1222,堺化学工業,4078,97.36,102.66,91.17,93.9,71.71,161.44,101.18,90.7,92.24,120.8,97.02,80.84,197.67,1.58,74.82
1223,田中化学研究所,4080,61.51,152.39,276.32,-67.67,261.14,-71.26,120.43,105.5,80.72,69.35,-223.53,229.41,116.0,-88.74,256.82
1225,エア・ウォーター,4088,109.0,98.5,118.26,100.95,100.07,114.25,102.55,96.1,98.33,100.06,97.13,79.47,84.97,106.67,53.65
1226,大陽日酸,4091,114.84,114.57,140.47,111.7,129.18,84.41,98.67,94.1,87.72,105.34,88.06,66.72,119.83,87.4,60.87
1227,日本化学工業,4092,100.24,98.26,80.45,75.51,86.24,77.64,95.5,79.11,98.08,232.69,16.67,98.34,150.78,16.91,96.89
1228,東邦アセチレン,4093,91.79,98.19,91.58,91.88,83.79,94.37,92.0,82.52,75.6,90.55,57.91,47.48,88.59,57.58,49.87
1229,日本化学産業,4094,89.84,108.15,86.08,102.99,84.25,118.8,94.31,75.21,83.86,96.08,53.1,90.23,88.4,31.63,96.85
1230,日本パーカライジング,4095,92.12,112.51,74.02,94.66,83.73,89.84,88.21,80.37,67.74,121.83,48.29,30.3,124.45,92.11,21.22
1231,高圧ガス工業,4097,98.81,106.24,100.82,105.83,109.0,107.73,93.83,85.09,87.52,100.27,63.1,62.61,103.0,65.81,64.11
1232,チタン工業,4098,106.67,125.58,91.3,760.81,71.55,368.98,64.95,62.21,69.12,-281.48,-162.77,36.76,-284.7,-272.94,33.34
1233,四国化成工業,4099,97.64,103.98,97.5,98.56,104.9,81.65,101.2,91.81,90.4,114.12,73.29,72.99,137.74,77.5,81.22
1234,戸田工業,4100,96.49,104.8,-204.35,21.82,1146362.5,-0.05,81.62,82.54,88.66,-105.31,124.77,60.87,164.62,163.55,52.59
1235,丸尾カルシウム,4102,92.94,106.11,22.18,101.98,28.59,105.18,94.22,86.24,82.6,229.27,-13.64,-35.9,196.93,27.53,-1.29
1237,ステラ　ケミファ,4109,87.87,114.16,68.32,148.71,81.84,181.17,109.54,113.27,84.48,170.9,605.37,104.37,190.62,380.08,103.1
1238,保土谷化学工業,4112,100.59,97.04,95.84,77.58,98.64,65.8,103.41,100.17,121.84,155.45,156.93,478.81,158.02,70.95,350.67
1239,田岡化学工業,4113,104.96,111.97,105.41,122.89,104.29,133.48,109.84,130.27,137.04,102.5,192.0,259.4,104.29,178.79,244.23
1240,日本触媒,4114,89.16,107.94,50.36,102.19,46.52,105.34,95.91,80.9,81.75,66.96,-90.65,40.37,75.22,-111.39,47.89
1241,本州化学工業,4115,102.34,103.54,96.08,97.88,99.06,101.64,80.68,98.98,106.28,50.92,217.58,172.51,40.06,2744.05,197.09
1242,大日精化工業,4116,91.03,101.76,55.63,66.66,102.6,46.37,93.79,79.72,80.18,126.41,25.12,31.02,99.49,121.18,51.44
1244,カネカ,4118,96.86,104.18,72.18,97.7,63.31,103.25,101.41,92.74,85.1,168.82,86.1,28.97,225.4,79.83,12.52
1245,日本ピグメント,4119,83.64,99.39,48.73,100.85,33.33,81.81,68.61,60.34,71.13,482.0,-547.46,-151.65,-5046.5,4035.21,-221.35
1246,スガイ化学工業,4120,100.33,103.52,92.16,219.35,67.12,215.6,79.46,142.32,83.65,-102.7,200.0,-106.45,-111.52,143.0,-103.19
1257,三菱ガス化学,4182,94.51,102.06,82.78,65.96,39.04,91.5,100.59,87.49,88.29,144.24,88.73,90.36,179.86,165.23,194.96
1258,三井化学,4183,91.01,111.62,69.11,90.28,45.26,107.6,98.12,84.67,73.76,185.06,121.72,-0.22,221.64,154.66,-18.93
1259,ＪＳＲ,4185,95.28,117.4,72.65,103.88,74.23,94.17,103.33,83.79,77.98,106.67,-13.73,22.85,134.2,-29.4,15.81
1262,三菱ケミカルホールディングス,4188,93.23,103.11,48.95,82.86,31.94,81.02,94.19,85.82,78.87,96.14,-85.45,33.95,-36.8,-126.2,13.65
1264,ダイセル,4202,88.81,100.41,57.93,86.83,14.7,97.75,103.82,86.55,79.81,201.11,69.19,33.75,-121.85,44.23,12.77
1266,積水化学工業,4204,98.82,103.19,91.73,96.43,90.48,105.93,99.85,89.71,86.02,106.15,67.81,12.48,77.13,50.33,-18.21
1267,日本ゼオン,4205,95.4,101.45,78.75,85.25,109.97,142.93,99.61,83.92,84.32,171.12,83.69,51.77,180.87,83.94,58.93
1268,アイカ工業,4206,100.07,116.88,100.08,109.12,95.62,110.99,94.79,84.0,85.78,101.86,63.27,57.53,95.88,60.19,54.08
1269,宇部興産,4208,91.47,104.97,76.39,88.66,72.78,103.55,97.63,84.65,82.46,120.39,43.17,-9.07,198.29,25.63,-29.28
1270,積水樹脂,4212,101.02,97.39,102.69,97.46,102.39,97.76,101.5,85.85,89.44,117.55,88.68,90.94,115.73,89.2,99.86
1271,タキロン,4215,92.55,101.92,81.19,108.57,204.92,97.23,102.64,87.29,94.51,163.51,77.15,146.71,19.86,57.35,154.35
1272,旭有機材工業,4216,100.89,111.78,103.41,125.64,80.42,140.36,98.05,88.12,92.8,86.9,65.76,13.33,98.14,68.27,12.28
1274,ニチバン,4218,92.93,102.56,80.75,83.37,54.85,101.95,100.55,88.85,87.69,84.85,51.52,56.55,92.99,52.98,55.24
1275,リケンテクノス,4220,101.02,103.4,96.88,106.7,101.43,113.9,92.64,75.61,88.36,135.13,55.2,66.26,150.91,66.79,49.55
1277,児玉化学工業,4222,95.04,94.16,-51.99,-300.85,65.7,308.53,84.89,64.12,70.22,210.38,12.5,-38.24,-442.93,142.09,-95.57
1278,ロンシール工業,4224,98.01,98.12,90.4,90.52,86.1,87.88,88.69,80.99,85.22,56.85,42.16,47.78,71.62,50.72,56.57
1279,積水化成品工業,4228,120.93,100.44,77.86,90.54,74.24,91.72,92.89,75.62,82.03,149.25,21.99,9.4,140.62,29.56,-28.43
1280,群栄化学工業,4229,97.64,104.71,119.95,65.64,117.18,74.27,89.84,86.19,93.76,97.74,98.64,83.57,100.7,95.05,90.34
1281,タイガースポリマー,4231,92.68,100.59,56.49,86.32,13.23,84.88,105.68,76.69,86.14,337.62,-75.67,31.13,351.45,-224.69,20.19
1282,サンエー化研,4234,95.2,95.24,55.52,27.19,-720.57,20.93,112.25,88.37,88.07,-19100.0,-1350.0,100.55,426.2,990.0,134.8
1284,フジプレアム,4237,106.42,111.22,86.25,99.75,991.18,16.35,129.94,68.4,75.82,165.45,11.85,272.92,200.0,2.27,280.0
1285,フジプレアム,4238,95.7,117.92,84.12,135.34,72.74,115.66,0.0,105.74,86.8,0.0,112.24,42.49,0.0,466.52,32.26
1287,クラスターテクノロジー,4240,100.0,112.38,108.33,96.0,97.28,50.76,94.23,75.94,75.79,244.44,30.0,118.75,218.52,41.38,120.69
1288,アテクト,4241,100.74,110.72,75.12,130.62,29.97,152.72,101.37,87.88,87.48,179.31,130.56,21.67,44.25,94.8,27.71
1289,タカギセイコー,4242,87.96,103.01,108.29,89.29,112.02,66.31,84.07,66.48,65.98,101.3,-49.64,-19.85,90.71,-106.68,-235.08
1292,ダイキョーニシカワ,4246,98.86,107.18,61.52,80.99,47.18,83.45,100.87,80.11,54.62,148.6,80.39,-52.19,172.21,151.17,-114.42
1293,ポバール興業,4247,101.4,116.94,122.01,157.26,64.44,115.43,112.21,91.48,95.13,135.29,65.93,80.15,159.95,1441.25,89.26
1295,森六ホールディングス,4249,90.09,104.05,63.29,92.24,57.63,82.83,107.35,97.08,59.88,218.44,177.27,8.32,317.9,84.71,-318.39
1297,日本化薬,4272,101.44,102.83,87.69,88.17,86.57,95.89,97.66,102.29,85.85,92.83,97.72,58.45,83.33,98.82,56.79
1298,細谷火工,4274,93.94,107.99,89.84,132.62,84.11,131.66,84.21,136.09,70.94,150.0,150.98,19.05,153.82,152.8,23.87
1299,カーリットホールディングス,4275,92.04,104.37,68.69,114.79,43.69,104.79,94.62,94.67,80.07,109.32,96.19,-51.04,201.41,545.88,-59.27
1303,カーリットホールディングス,4287,107.63,94.31,86.97,66.51,73.2,52.31,0.0,87.41,82.55,0.0,92.16,54.76,0.0,59.42,-28.38
1304,アズジェント,4288,103.37,86.08,-25.29,241.67,-37.55,140.74,105.56,72.97,90.76,-27.78,-95.65,0.0,11.78,-76.05,18.36
1305,プレステージ・インターナショナル,4290,113.93,112.31,105.8,110.8,100.16,54.07,93.58,96.06,94.72,91.63,116.58,100.54,65.68,120.15,111.67
1308,フェイス,4295,95.84,98.84,267.36,12.74,293.43,-57.19,101.09,83.15,116.67,43.09,1.8,-1009.26,-355.89,21.91,-421.48
1309,プロトコーポレーション,4298,94.98,100.23,112.51,124.25,157.88,304.17,114.4,92.02,91.97,128.79,105.11,103.73,103.38,36.12,98.14
1310,ハイマックス,4299,103.42,109.94,102.64,100.51,48.4,108.47,104.67,94.19,103.03,107.99,373.47,140.49,107.83,-73.94,141.46
1311,アミューズ,4301,106.6,116.67,115.09,134.02,67.6,235.11,76.38,96.37,44.05,74.4,152.82,32.03,58.46,164.65,16.92
1312,Ｅストアー,4304,98.38,97.78,92.82,92.96,96.64,99.99,220.92,212.52,209.34,192.47,150.42,174.34,255.19,182.2,97.07
1313,野村総合研究所,4307,105.51,106.31,116.43,109.68,151.64,31.6,105.16,104.23,101.28,112.44,102.82,89.31,124.36,55.62,103.07
1314,Ｊストリーム,4308,124.49,111.15,174.76,87.68,127.42,67.95,159.42,164.89,144.22,471.91,502.9,6000.0,479.88,845.4,-1417.78
1315,ドリームインキュベータ,4310,109.13,112.42,9.68,6.69,-52.56,41.81,109.52,133.01,116.12,-46.81,40.0,186.17,-116.95,79.32,764.06
1317,ビーマップ,4316,100.81,116.97,124.69,324.0,140.78,408.56,93.51,60.16,116.39,123.53,-80.0,-300.0,76.7,-88.63,-279.83
1318,レイ,4317,103.96,95.92,115.51,155.56,118.43,149.68,58.92,40.34,56.66,-18.65,-127.72,-98.85,-1.91,-98.85,-81.28
1319,クイック,4318,109.71,114.3,113.52,117.42,105.41,120.53,92.2,90.36,102.26,-61.05,-4.52,100.89,-57.13,19.16,104.63
1320,ＴＡＣ,4319,99.3,97.72,47.65,40.82,33.33,69.95,102.87,91.99,92.03,57.73,65.18,92.92,53.25,88.74,103.28
1323,日本システム技術,4323,106.82,107.92,113.85,114.98,-9.51,54.89,105.07,88.76,99.36,-128.57,44.98,65.26,-204.34,50.66,62.36
1325,日本システム技術,4326,123.88,106.91,88.54,106.09,60.44,91.31,0.0,105.77,112.23,0.0,151.45,219.83,0.0,150.6,1613.83
1327,テイクアンドギヴ・ニーズ,4331,95.23,103.53,83.6,153.72,43.93,257.12,49.95,21.41,16.25,-47.24,-339.71,-407.85,0.57,-1500.54,-1277.98
1328,東邦システムサイエンス,4333,91.28,106.79,88.83,114.96,97.11,106.68,110.1,96.4,93.94,165.26,110.78,89.83,165.33,111.29,92.05
1329,東邦システムサイエンス,4334,101.29,115.73,-193.75,477.19,-294.84,-849.83,0.0,55.46,25.28,0.0,17.08,-75.51,0.0,48.59,-72.24
1330,東邦システムサイエンス,4335,102.93,126.88,40.65,175.71,33.83,195.7,0.0,100.94,100.17,0.0,130.26,-150.0,0.0,127.98,-147.67
1331,クリエアナブキ,4336,99.01,97.53,129.2,79.58,104.59,108.76,97.25,94.78,101.62,80.39,20.0,198.18,103.65,40.7,188.41
1332,ぴあ,4337,90.68,110.07,80.17,112.41,15.12,117.67,67.5,40.43,10.0,905.56,-325.71,-1597.66,4611.3,-720.18,-2550.94
1333,西菱電機,4341,92.31,107.38,106.38,110.22,103.5,122.24,92.53,88.48,71.5,148.72,46.4,145.71,295.36,37.07,143.24
1334,セコム上信越,4342,100.79,100.31,99.51,98.05,92.47,100.17,101.23,99.14,97.88,106.01,99.48,102.11,118.83,98.38,98.03
1335,イオンファンタジー,4343,98.99,102.87,69.04,77.91,-17.41,62.42,82.76,60.55,20.45,384.07,-65.4,-1338.19,135.19,-100.16,1782.52
1336,ソースネクスト,4344,117.48,154.94,55.18,69.44,35.56,45.58,84.57,80.3,54.76,158.82,77.49,81.32,106.12,83.65,12.2
1337,シーティーエス,4345,106.49,100.41,116.48,105.44,118.72,98.48,111.63,111.2,105.66,121.16,127.29,119.02,117.17,121.34,112.52
1339,ブロードメディア,4347,103.44,102.99,302.4,189.77,245.12,335.94,93.61,96.69,96.5,70.3,37.14,92.81,-21.95,-67.39,60.62
1340,インフォコム,4348,112.85,113.01,119.19,118.18,115.85,103.08,116.12,117.56,122.87,111.51,107.85,168.63,110.39,112.75,167.6
1341,テスク,4349,117.99,105.15,204.55,137.5,222.28,116.4,110.52,96.65,123.35,195.24,41.41,180.0,101.07,33.53,188.98
1342,メディカルシステムネットワーク,4350,107.14,104.53,113.1,45.15,-193.31,44.27,101.48,97.24,98.29,328.24,306.49,-18.26,1328.37,645.98,-206.54
1347,日本精化,4362,103.43,101.76,113.82,116.37,113.81,114.32,106.57,98.34,103.41,101.46,104.17,122.88,142.73,95.65,126.67
1348,マナック,4364,102.97,106.31,165.19,153.4,188.6,147.44,95.67,91.02,103.49,72.07,83.85,255.42,80.79,79.37,296.0
1349,松本油脂製薬,4365,95.7,102.15,90.41,99.41,85.75,118.41,100.17,80.82,81.28,92.09,68.79,51.75,71.73,64.9,59.14
1350,ダイトーケミックス,4366,102.89,96.47,103.57,68.65,84.75,52.22,120.9,92.3,127.84,173.63,91.92,358.56,198.82,19.97,231.0
1351,広栄化学工業,4367,101.2,100.91,158.6,76.56,163.2,17.66,91.25,103.96,86.25,55.6,135.7,104.17,103.18,249.14,90.65
1352,扶桑化学工業,4368,98.18,104.61,95.12,88.1,101.93,104.38,99.18,97.9,102.26,99.73,102.15,110.2,91.67,90.82,117.78
1353,扶桑化学工業,4369,106.1,120.9,108.04,134.73,32.42,197.91,0.0,121.45,110.32,0.0,146.83,121.88,0.0,139.23,121.86
1354,扶桑化学工業,4380,104.43,108.09,100.68,117.74,57.41,89.23,0.0,113.1,104.71,0.0,154.84,78.95,0.0,-180.65,74.87
1355,ビープラッツ,4381,84.57,113.19,-2485.71,15.22,-2141.18,18.09,165.0,116.42,139.52,-49.12,45.0,22.86,-35.51,46.04,23.96
1356,ＨＥＲＯＺ,4382,112.13,119.22,109.29,118.64,82.06,52.97,102.75,101.31,97.61,78.75,62.41,62.16,209.3,56.83,57.41
1357,ＨＥＲＯＺ,4384,125.2,153.64,-170.63,153.76,-702.79,348.61,0.0,128.03,110.91,0.0,-67.59,-153.49,0.0,-20.7,-72.82
1358,ＨＥＲＯＺ,4385,147.58,144.51,158.93,274.74,155.67,156.71,0.0,141.27,152.3,0.0,-14.61,-5.19,0.0,2.46,-58.5
1359,ＳＩＧ,4386,105.92,111.09,102.15,121.57,100.62,126.37,96.24,101.99,105.03,76.92,69.23,121.43,75.05,62.36,161.44
1360,ＺＵＵ,4387,140.24,139.51,-58.24,256.34,-84.07,195.21,173.54,184.14,134.11,-25.0,-87.5,-252.63,-16.42,-199.88,-262.36
1361,エーアイ,4388,111.13,124.7,129.38,144.52,110.64,124.71,104.57,108.67,124.64,91.3,117.31,400.0,73.2,111.39,388.76
1362,プロパティデータバンク,4389,114.04,130.51,105.3,127.97,99.76,114.36,128.77,102.16,130.31,190.79,103.0,1337.5,199.42,109.24,1522.89
1363,アイ・ピー・エス,4390,112.6,108.5,113.23,104.77,103.58,105.24,246.71,98.48,114.97,384.97,125.63,105.52,337.19,111.74,137.34
1364,アイ・ピー・エス,4391,105.64,107.94,105.04,161.9,104.8,135.53,0.0,109.52,100.78,0.0,149.09,120.34,0.0,133.25,130.27
1369,アイ・ピー・エス,4396,113.72,117.97,142.53,131.59,127.37,60.51,0.0,110.37,100.06,0.0,133.04,114.77,0.0,146.84,132.34
1371,アイ・ピー・エス,4398,113.79,109.68,285.0,66.3,353.66,31.23,0.0,107.8,101.51,0.0,197.26,800.0,0.0,165.58,85.35
1373,ＡＤＥＫＡ,4401,101.6,124.93,84.53,124.86,89.09,111.13,104.18,93.11,96.71,135.23,86.46,112.31,111.3,96.61,96.38
1374,日油,4403,95.65,105.12,94.49,110.17,97.08,112.27,97.76,88.43,86.74,123.25,73.19,77.96,174.8,70.8,74.37
1376,新日本理化,4406,93.71,104.06,71.1,102.21,80.25,138.27,87.9,76.45,87.08,238.81,-58.25,31.31,242.49,-23.83,49.33
1377,東邦化学工業,4409,93.07,105.92,91.18,91.74,72.25,191.34,98.06,90.68,89.36,88.61,72.06,-39.27,154.49,64.12,-119.28
1378,ハリマ化成グループ,4410,91.36,107.2,80.39,116.38,55.13,151.4,86.53,76.04,86.95,50.5,18.74,12.96,63.77,-1.54,41.9
1381,ハリマ化成グループ,4422,105.39,109.86,123.68,-98.7,79.05,-110.27,0.0,43.09,102.17,0.0,-666.67,88.04,0.0,-882.56,90.62
1382,アルテリア・ネットワークス,4423,104.62,103.43,116.11,98.9,114.09,100.69,104.01,101.59,101.63,89.79,90.5,107.05,89.1,89.7,108.98
1384,Ｋｕｄａｎ,4425,121.28,184.31,7.32,-4100.0,-27.17,2692.98,172.73,143.75,3.85,88.8,125.0,-129.47,123.89,98.15,-130.09
1387,リックソフト,4429,124.42,143.63,108.36,285.38,106.86,136.82,138.42,102.1,116.09,197.48,38.46,69.77,248.49,53.31,80.1
1389,スマレジ,4431,164.42,141.85,174.25,135.96,158.24,129.05,118.63,72.55,92.62,135.91,65.09,66.03,133.66,63.48,64.43
1391,サーバーワークス,4434,152.13,146.02,124.48,632.08,39.84,94.25,114.52,113.53,133.47,91.96,90.0,69.0,84.81,-663.51,57.98
1393,ミンカブ・ジ・インフォノイド,4436,137.3,148.32,204.3,180.28,155.99,-191.49,159.35,157.17,163.62,160.76,137.74,362.5,92.08,87.17,334.69
1394,ｇｏｏｄｄａｙｓホールディングス,4437,115.34,130.58,122.9,227.94,103.49,92.81,94.73,87.52,86.64,116.22,9.52,-140.35,143.55,24.4,-415.52
1400,ｇｏｏｄｄａｙｓホールディングス,4443,130.92,139.35,-89.16,27.74,-27.16,24.0,0.0,124.26,118.29,0.0,-354.68,77.82,0.0,-150.08,78.57
1403,ｇｏｏｄｄａｙｓホールディングス,4446,123.32,177.87,108.79,192.27,100.37,59.78,0.0,90.23,133.82,0.0,12.5,183.05,0.0,100.0,57.49
1409,第一工業製薬,4461,103.16,104.6,95.69,85.91,77.99,76.94,97.6,93.78,90.49,96.55,103.78,126.48,99.39,103.86,120.75
1410,石原ケミカル,4462,106.53,105.3,98.64,126.47,92.89,121.29,101.06,93.29,103.49,298.11,75.21,61.07,332.7,91.51,70.61
1412,ソフト９９コーポレーション,4464,99.48,104.9,96.15,91.66,97.59,96.88,115.53,110.21,100.5,157.96,127.76,98.13,137.4,127.26,86.55
1413,ニイタカ,4465,101.33,104.56,139.28,107.1,128.65,104.74,92.77,110.95,108.83,98.8,202.4,245.0,98.83,196.61,196.7
1414,三洋化成工業,4471,96.23,99.94,96.28,107.67,143.45,57.66,101.56,85.65,83.54,151.23,71.51,84.44,96.25,42.03,83.05
1437,武田薬品工業,4502,156.93,118.45,42.24,98.3,20.2,58.75,97.37,97.27,94.43,267.5,75.63,370.37,-285.6,5.79,1173.61
1438,アステラス製薬,4503,99.58,100.46,100.03,114.37,90.53,141.84,96.26,97.53,91.87,96.2,30.62,78.89,98.63,32.51,87.46
1439,大日本住友製薬,4506,105.11,98.38,143.8,65.65,83.81,90.98,105.42,112.84,113.94,273.47,91.88,57.57,241.44,80.58,272.44
1440,塩野義製薬,4507,90.6,106.76,90.04,125.92,90.25,127.94,83.37,92.99,88.39,107.8,94.18,80.88,92.21,102.78,81.34
1442,わかもと製薬,4512,101.65,98.52,254.73,535.62,914.37,-143.8,77.1,81.38,77.79,56.1,62.25,84.86,119.67,49.96,-11.62
1443,あすか製薬,4514,112.5,95.43,84.57,63.1,37.15,72.89,109.04,108.72,98.02,236.43,-1151.65,107.29,183.87,6234.78,130.71
1444,日本新薬,4516,101.67,113.08,104.96,120.87,103.46,125.86,110.72,99.67,101.78,207.66,79.13,116.57,195.09,67.0,117.86
1445,ビオフェルミン製薬,4517,103.31,106.11,96.3,99.81,97.17,104.19,88.61,69.92,106.49,58.1,57.28,141.84,59.18,57.96,141.66
1447,科研製薬,4521,94.76,95.67,107.81,89.44,111.02,94.74,81.15,81.98,80.9,59.47,67.5,75.03,62.64,72.76,80.71
1448,エーザイ,4523,108.21,107.13,145.67,111.58,192.02,122.17,97.05,104.27,107.52,57.14,31.65,124.36,41.86,25.73,112.68
1449,森下仁丹,4524,96.87,93.43,108.63,76.51,91.51,89.27,98.26,102.3,87.56,21.78,39.34,50.47,19.98,46.99,53.43
1450,理研ビタミン,4526,93.2,99.45,115.87,73.12,-340.43,23.18,98.03,92.7,90.06,56.11,14.39,-49.62,-1194.09,24.91,127.75
1451,ロート製薬,4527,102.58,106.89,110.92,109.04,157.13,105.46,97.73,91.44,92.2,81.25,105.63,100.47,93.25,83.34,87.31
1452,小野薬品工業,4528,101.31,110.23,124.97,102.19,118.17,103.35,110.71,100.71,101.26,123.26,115.8,135.35,140.57,112.31,135.27
1453,久光製薬,4530,98.32,96.59,102.02,82.69,98.91,100.68,78.19,82.08,85.12,31.69,59.88,38.8,25.86,64.25,6.0
1454,有機合成薬品工業,4531,104.33,101.98,636.73,23.9,-41.21,83.28,73.47,103.95,100.23,-2033.33,80.0,-83.33,-427.64,608.92,-83.48
1455,持田製薬,4534,92.85,102.7,83.16,90.81,55.23,93.66,102.44,96.88,103.36,183.7,156.75,101.66,169.83,160.69,103.13
1456,参天製薬,4536,103.22,104.04,74.36,116.56,75.2,90.71,98.95,102.86,97.34,86.42,109.27,86.7,102.01,112.89,96.63
1457,扶桑薬品工業,4538,101.8,100.38,80.1,158.02,79.04,93.02,105.78,104.82,105.81,155.76,745.45,201.04,133.18,2467.42,175.88
1458,日本ケミファ,4539,92.9,96.75,24.86,79.22,49.54,77.74,107.48,97.99,86.66,8112.5,334.04,-4.8,173.85,295.66,4.66
1459,ツムラ,4540,101.94,102.57,101.92,108.62,94.28,95.17,103.21,107.05,103.48,100.96,118.61,109.6,113.3,128.82,103.57
1460,日医工,4541,114.1,101.14,34.94,79.83,69.65,80.63,97.18,98.6,97.3,-16.25,1.57,28.33,-14.36,-12.09,15.96
1461,テルモ,4543,104.91,101.99,103.73,98.24,104.84,83.9,101.51,98.22,86.08,123.42,79.22,61.96,125.6,76.83,60.55
1462,みらかホールディングス,4544,104.02,92.84,67.85,83.0,-8.09,2482.04,129.27,115.82,94.86,368.89,264.18,36.26,1304.88,466.74,-119.62
1463,キッセイ薬品工業,4547,87.46,97.69,29.94,62.73,51.4,62.32,117.1,105.01,99.76,282.96,150.55,79.23,146.83,1931.76,85.75
1464,生化学工業,4548,100.91,94.06,200.61,68.75,-483.27,57.37,94.73,82.99,91.15,66.46,34.82,31.64,91.7,-3.8,54.03
1465,栄研化学,4549,102.3,102.2,100.24,132.58,102.48,131.48,118.76,98.22,88.97,214.93,109.98,68.19,215.0,114.32,67.54
1466,日水製薬,4550,101.79,101.78,87.2,91.94,51.21,66.76,113.24,87.88,75.1,116.75,65.16,23.81,107.56,70.37,-2933.33
1468,ＪＣＲファーマ,4552,107.0,112.46,65.31,131.26,18.0,122.23,123.86,94.89,100.5,229.2,97.39,170.07,230.45,331.26,207.33
1469,東和薬品,4553,105.02,112.49,101.1,137.15,107.63,207.46,139.77,136.36,133.42,122.43,105.06,87.73,81.87,88.31,88.58
